Jeet Gannguli - Baatein Ye Kabhi Na - Male
Kaifi Khalil - Kahani Suno 2.0
King - Maan Meri Jaan
Adrian Sina - Hold On
Sana Zulfiqar - Abroo - Version 1
Hadiqa Kiani - Jaanay Iss Dil
Sachet Tandon - Takdaa Rawaan
Meet Bros. - Kinna Sona
Sonu Nigam - Aisa Lagta Hai
Tanishk Bagchi - Bana Sharabi
Tapas Relia - Dum-A-Dum
Jaani - Jaani & B Praak Live
Shreya Ghoshal - Rozana
Javed Ali - Ek Din Teri Raahon
Mohd Danish - Tum Subah Tum Shab
"Achint - Yeh Ek Zindagi (From ""Monica, O My Darling"")"
One Direction - You & I
Little Mix - Secret Love Song (feat. Jason Derulo)
Vangelis - Conquest of Paradise
Elijah N - Stick Together
Taz - Daru Vich Pyaar
Raju Punjabi - Kal Se Daru Band
Udit Narayan - Chand Chhupa Badal Mein
Tamiga & 2Bad - Love Is in the Air
Vishal-Shekhar - Jhoome Jo Pathaan
"Vishal-Shekhar - Besharam Rang (From ""Pathaan"")"
Sanjay Leela Bhansali - Meri Jaan
Abhishek Bachchan - Right Here Right Now
Rekha Bhardwaj - Genda Phool
A.R. Rahman - Enna Sona
Jubin Nautiyal - Kaabil Hoon
Jubin Nautiyal - Kaabil Hoon (Sad Version)
Jubin Nautiyal - Kisi Se Pyar Ho Jaye
Sachet Tandon - Malang Sajna
Shankar-Ehsaan-Loy - Ishq Di Baajiyaan
SalimâSulaiman - Tauba Tauba
Sehar Gul Khan - Taqdeer (Original Soundtrack)
Babbu Maan - Pagal Shayar
Imagine Dragons - Bones
Alisha Chinai - Nede Nede Female
Jaani - Achha Sila Diya
Shabbir Kumar - I Don't Know What To Do
Tarun Sagar - Oh Girl You're Mine .
Ritu Pathak - Papa Jag Jayega
Mika Singh - Aapka Kya Hoga (Dhanno)
"Sunidhi Chauhan - Noori - From ""Superstar"""
Kaifi Khalil - Mujhe Pyaar Hua tha (Original Soundtrack)
Lionel Richie - Hello
Vishal-Shekhar - Hey Shona
Shankar-Ehsaan-Loy - Achha Lagta Hai
Atif Aslam - Rafta Rafta
Pritam - Lets Rock Soniye
Asrar - Mast Hua
Badshah - Paagal
MC SQUARE - Naina Ki Talwar
Shipra Goyal - Haye Tauba
CÃ©line Dion - I'm Alive
Gravity Music India - Enna Tenu Chahwan
Sanam - Ehsan Tera Hoga Mujh Par
B Praak - Sab Kuchh
"Rahma Ali Muqaddraan - Ranjha Ranjha Kardi - From ""Ranjha Ranjha Kardi"""
Raghav - Angel Eyes (feat. Jucxi & Frankey Maxx)
Vylom - Saiyaan Dil Main
Rabbi Shergill - Tere Bin
Sadiq Hussain - Jaanam Fida-E-Haideri
ShaSings - Under the Influence / Kinna Chir
Simar Sethi - Tich Button-Cover Version
Sajjad Ali - Cinderella
Sanam - Hai Apna Dil To Aawara
Ali Azmat - Yeh Jism
WEROMIX MUSIC - Sanson Ki Mala Pe - Melody
Shani Arshad - Aye Musht-E-Khaak (Original Score)
"Sachin-Jigar - Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")"
"Varun Jain - Tere Vaaste (From ""Zara Hatke Zara Bachke"")"
Karan Bawa - Waareya - Slowed & Reverb
KK - Teri Yaadon Mein
Michele Morrone - Beautiful
Rovalio - Iraaday
Vishal-Shekhar - Drama Queen
Altamash Faridi - Abr-e-Karam
Farasat Anees - BIBA
"Pritam - Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")"
Darshan Raval - Mahiye Jinna Sohna
Arjun Kanungo - Ilzaam (From the Album 'Industry')
Badshah - Getup Jawani
Azaan Sami Khan - Dildara
Imran Khan - Amplifier
Mr Hk - Ranjheya - Lofi Flip
Ricky - Dil Kehnda Main Tenu Bolna | Tu aaj mainu khud - Slowed+Reverb
"Akashdeep Sengupta - Dil Se Dil Tak (From ""Bawaal"")"
Sunidhi Chauhan - Voh Tere Mere Ishq Ka
Abhijeet - Woh Ladki Jo
DHARIA - Sugar & Brownies
Saad Lamjarred - Guli Mata
Ragheb - To Ra Ke Didam
Sajid-Wajid - Dil Ko Aaya Sukoon
Rahat Fateh Ali Khan - Mere Ho Jao
Sonu Nigam - Mausam Hai Bada Qatil
Diljit Dosanjh - Peaches
Anu Malik - Moh Moh Ke Dhaage (Male)
Diljit Dosanjh - Stranger
Shankar-Ehsaan-Loy - Pretty Woman
Daddy Yankee - Gasolina
Babbal Rai - Tere Layi
Shilpa Rao - Par Chanaa De (Coke Studio Season 9)
Ali Zafar - Mujhe Tum Nazar Se
Vishal-Shekhar - Khuda Jaane
Shreya Ghoshal - Ajnabi Hawaayein
Abhijeet - Tumhe Jo Maine Dekha
Abhijeet - Suno Na Suno Na
Sunanda Sharma - Sandal
Shehroze Butt - Habs
Suman Sridhar - Muskaanein Jhooti Hai
Azad Azim - Mein Na Munh Kholi
Ed Sheeran - Thinking out Loud
"Pritam - Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")"
Sohail Sen - Jiya
Arijit Singh - Aasan Nahin Yahan
Pritam - Phir Le Aya Dil - Reprise
Arijit Singh - Milne Hai Mujhse Aayi
Arijit Singh - Hai Dil Ye Mera
Shreya Ghoshal - Manwa Laage
Jeet Gannguli - Khamoshiyan
Bobby-Imran - Tu Har Lamha
Jeet Gannguli - Hamari Adhuri Kahani (Title Track)
Pritam - Saware
Pritam - Daayre
Sachin-Jigar - Maana Ke Hum Yaar Nahin
Jonita Gandhi - Aahista
Arijit Singh - Chhod Diya
Arijit Singh - Akhiyaan Milavanga
"Pritam - Rahogi Meri (From ""Love Aaj Kal"")"
"Arijit Singh - Satranga (From ""ANIMAL"")"
"Manan Bhardwaj - Oonchi Oonchi Deewarein (From ""Yaariyan 2"")"
"Pritam - Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")"
Asees Kaur - Ve Kamleya - Asees Version
"Shuja Haider - Baaghi - From ""Baaghi"""
Rahat Fateh Ali Khan - Khaani OST
"Rahat Fateh Ali Khan - Sadqay Tumhare - From ""Sadqay Tumhare"""
"Hadiqa Kiani - Sajna Ve Sajna - From ""Udaari"""
"Adnan Dhool - Tumhein Dillagi, Band Version"
"Bilal Khan - Khamoshi - From ""Khamoshi """
"Shuja Hyder - Dil Banjaara - From ""Dil Banjaara"""
"Quratulain Balouch - Mann Mayal - From ""Mann Mayal"""
Seher Gul Khan - Bol Kaffara Kya Hoga
Naya Pakistan - Koi Chaand Rakh
Naya Pakistan - Do Bol
Naya Pakistan - Cheek
"Ali Zafar - Ehd e Wafa - From ""Ehd e Wafa"""
Sahir Ali Bagga - Dewaangi Ost
Quratulain Balouch - Woh Humsafar - Woh Humsafar
Sahir Ali Bagga - Anaa OST
"Sahir Ali Bagga - Yeh Mumkin To Nahi - From ""Bud Gumaan"""
Nabeel Shaukat Ali - Aabroo
Ali Zafar - Mushk
Ahmed Jahanzeb - Khuda Or Muhabbat
"Shuja Haider - Sanam - From ""Sanam"""
Shuja Haider - Alif (Unplugged)
Rahat Fateh Ali Khan - Khuda or Muhabbat ( Original Score )
Sahir Ali Bagga - Deewangi (Original Score)
Aima Baig - Do Bol
Shani Arshad - Fitoor (Original Score)
Rahat Fateh Ali Khan - Khuda Aur Mohabbat (Original Score)
Asrar - Parizaad - Original Soundtrack
Azaan Sami Khan - Tere Bin - Hum Kahan Ke Sachay Thy OST
"Vicky Akbar - Sanwal - From ""Raqs-e-Bismil"""
"Quratulain Balouch - Wo Humsafar Tha - From ""Humsafar"""
Ali Zafar - Mushk
Ali Tariq - Dil Tera Hogaya (Original Score)
"Rahat Fateh Ali Khan - Tum Kon Piya - From ""Tum Kon Piya"""
Sana Zulfiqar - Aabroo
Shani Arshad - Raaz-E-Ulfat (Original Score)
"Farhan Saeed - De Ijazat Jo Tu - From ""De Ijazat Jo Tu"""
Shani Arshad - Aye Musht-E-Khaak (Original Score)
Wajhi Farooki - Ruposh (Original Score)
Wajhi Farooki - Humraazi (Original Score)
Shiraz Uppal - Bin Roye
Rahat Fateh Ali Khan - Tery Bina Jeena
Azaan Sami Khan - Ibadat ( Ishq-E-Laa)
Pooja Tiwari - Koi Chand Rakh
Ahmed Jahanzeb - Khuda Aur Mohabbat Season 2 (Original Score)
Zamad Baig - Ap Bethay Hain
Masroor Fateh Ali Khan - Sun Saiyan
Rahat Fateh Ali Khan - Ehd E Wafa
Vamos A - Cheekh
QB - Tere Naal Mein Laiyan
Amanat Ali - Dour (Original Score)
Shuja Haider - Baghi - Unplugged
Sahir Ali Bagga - Deewar-e-Shab - Original Soundtrack
Sana Zulfiqar - Abroo - Version 1
Puthhay Pangay - Dil Moom Ka Dia
Yashal Shahid - Mere Humsafar (Original Score) [Female Version]
Shani Arshad - Tere Bin (Original Score)
Kaifi Khalil - Mujhe Pyaar Hua tha (Original Soundtrack)
Azaan Sami Khan - Dildara
Rahat Fateh Ali Khan - Jaan E Jahan (Original Motion Picture Soundtrack)
Ahmed Jahanzeb - Ishq Murshid (Original Score)
"Sibte Hassan - Tu Ibtida - From ""Muhabbat Gumshuda Meri"""
"Rahat Fateh Ali Khan - Ankhain - Original Soundtrack From ""Kabli Pulao"""
